ProductName,CompanyName,BrandName,PrimaryCategory,SubCategory,ChemicalName,InitialDateReported,DiscontinuedDate,ChemicalCreatedAt,Carcinogenesis ,Skin dangers(0-5)
NARS Powder Foundation,Nars Cosmetics,NARS,Sun-Related ,Sunscreen ,Titanium dioxide,06/30/2010,11/21/2014,06/30/2010,1,1
NARS Powder Foundation,Nars Cosmetics,NARS,Makeup,Foundations and Bases,Titanium dioxide,06/30/2010,11/21/2014,06/30/2010,1,1
NARS Powder Foundation,Nars Cosmetics,NARS,Sun-Related ,Sunscreen ,Titanium dioxide,06/30/2010,11/21/2014,06/30/2010,1,1
NARS Powder Foundation,Nars Cosmetics,NARS,Makeup,Foundations and Bases,Titanium dioxide,06/30/2010,11/21/2014,06/30/2010,1,1
NARS Powder Foundation,Nars Cosmetics,NARS,Sun-Related ,Sunscreen ,Titanium dioxide,06/30/2010,11/21/2014,06/30/2010,1,1
NARS Powder Foundation,Nars Cosmetics,NARS,Makeup,Foundations and Bases,Titanium dioxide,06/30/2010,11/21/2014,06/30/2010,1,1
NARS Powder Foundation,Nars Cosmetics,NARS,Sun-Related ,Sunscreen ,Titanium dioxide,06/30/2010,11/21/2014,06/30/2010,1,1
NARS Powder Foundation,Nars Cosmetics,NARS,Makeup,Foundations and Bases,Titanium dioxide,06/30/2010,11/21/2014,06/30/2010,1,1
NARS Powder Foundation,Nars Cosmetics,NARS,Sun-Related ,Sunscreen ,Titanium dioxide,06/30/2010,11/21/2014,06/30/2010,1,1
NARS Powder Foundation,Nars Cosmetics,NARS,Makeup,Foundations and Bases,Titanium dioxide,06/30/2010,11/21/2014,06/30/2010,1,1
NARS Powder Foundation,Nars Cosmetics,NARS,Sun-Related ,Sunscreen ,Titanium dioxide,06/30/2010,11/21/2014,06/30/2010,1,1
NARS Powder Foundation,Nars Cosmetics,NARS,Makeup,Foundations and Bases,Titanium dioxide,06/30/2010,11/21/2014,06/30/2010,1,1
NARS Powder Foundation,Nars Cosmetics,NARS,Sun-Related ,Sunscreen ,Titanium dioxide,06/30/2010,11/21/2014,06/30/2010,1,1
NARS Powder Foundation,Nars Cosmetics,NARS,Makeup,Foundations and Bases,Titanium dioxide,06/30/2010,11/21/2014,06/30/2010,1,1
NARS Powder Foundation,Nars Cosmetics,NARS,Sun-Related ,Sunscreen ,Titanium dioxide,06/30/2010,11/21/2014,06/30/2010,1,1
NARS Loose Powder,Nars Cosmetics,NARS,Makeup,Face Powders,Titanium dioxide,06/30/2010,02-01-2015,06/30/2010,1,1
NARS Loose Powder,Nars Cosmetics,NARS,Makeup,Face Powders,Titanium dioxide,06/30/2010,02-01-2015,06/30/2010,1,1
NARS Loose Powder,Nars Cosmetics,NARS,Makeup,Face Powders,Titanium dioxide,06/30/2010,02-01-2015,06/30/2010,1,1
NARS Loose Powder,Nars Cosmetics,NARS,Makeup,Face Powders,Titanium dioxide,06/30/2010,02-01-2015,06/30/2010,1,1
NARS Loose Powder,Nars Cosmetics,NARS,Makeup,Face Powders,Titanium dioxide,06/30/2010,02-01-2015,06/30/2010,1,1
NARS Loose Powder,Nars Cosmetics,NARS,Makeup,Face Powders,Titanium dioxide,06/30/2010,02-01-2015,06/30/2010,1,1
NARS Cream Blush,Nars Cosmetics,NARS,Makeup,Blushes ,Titanium dioxide,06/30/2010,08-01-2012,06/30/2010,1,1
NARS Cream Blush,Nars Cosmetics,NARS,Makeup,Blushes ,Titanium dioxide,06/30/2010,08-01-2012,06/30/2010,1,1
NARS Cream Blush,Nars Cosmetics,NARS,Makeup,Blushes ,Titanium dioxide,06/30/2010,08-01-2012,06/30/2010,1,1
NARS Cream Blush,Nars Cosmetics,NARS,Makeup,Blushes ,Titanium dioxide,06/30/2010,08-01-2012,06/30/2010,1,1
NARS Cream Blush,Nars Cosmetics,NARS,Makeup,Blushes ,Titanium dioxide,06/30/2010,08-01-2012,06/30/2010,1,1
NARS Cream Blush,Nars Cosmetics,NARS,Makeup,Blushes ,Titanium dioxide,06/30/2010,08-01-2012,06/30/2010,1,1
NARS Cream Blush,Nars Cosmetics,NARS,Makeup,Blushes ,Titanium dioxide,06/30/2010,08-01-2012,06/30/2010,1,1
NARS Cream Blush,Nars Cosmetics,NARS,Makeup,Blushes ,Titanium dioxide,06/30/2010,08-01-2012,06/30/2010,1,1
NARS Cream Blush,Nars Cosmetics,NARS,Makeup,Blushes ,Titanium dioxide,06/30/2010,08-01-2012,06/30/2010,1,1
Accentuating Color,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eye Shadow,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Accentuating Color,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eye Shadow,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Accentuating Color,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eye Shadow,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Accentuating Color,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eye Shadow,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Accentuating Color Stick,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Blushes ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Accentuating Color Stick,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Blushes ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Accentuating Color Stick,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Blushes ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Accentuating Color Stick,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Blushes ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Accentuating Color Stick,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Blushes ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Accentuating Color Stick,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Blushes ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Advanced Volume Mascara,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Mascara/Eyelash Products,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Advanced Volume Mascara,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Mascara/Eyelash Products,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Automatic Lip Crayon,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Automatic Lip Crayon,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Automatic Lip Crayon,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Automatic Lip Crayon,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Automatic Lip Crayon,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Automatic Lip Crayon,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Automatic Lip Crayon,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Automatic Lip Crayon,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Automatic Lip Crayon,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Automatic Lip Crayon,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Concealer Stick,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Foundations and Bases,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Concealer Stick,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Foundations and Bases,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Concealer Stick,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Foundations and Bases,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Distinguish Mascara,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Mascara/Eyelash Products,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Distinguish Mascara,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Mascara/Eyelash Products,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Extra Length Mascara,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Mascara/Eyelash Products,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Extra Length Mascara,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Mascara/Eyelash Products,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
SUN PROTECTION COMPACT FOUNDATION (REFILL),"Shiseido America, Inc.",SHISEIDO,Makeup,Foundations and Bases,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
SUN PROTECTION COMPACT FOUNDATION (REFILL),"Shiseido America, Inc.",SHISEIDO,Sun-Related ,Sunscreen ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
SUN PROTECTION COMPACT FOUNDATION (REFILL),"Shiseido America, Inc.",SHISEIDO,Makeup,Foundations and Bases,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
SUN PROTECTION COMPACT FOUNDATION (REFILL),"Shiseido America, Inc.",SHISEIDO,Sun-Related ,Sunscreen ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
SUN PROTECTION COMPACT FOUNDATION (REFILL),"Shiseido America, Inc.",SHISEIDO,Makeup,Foundations and Bases,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
SUN PROTECTION COMPACT FOUNDATION (REFILL),"Shiseido America, Inc.",SHISEIDO,Sun-Related ,Sunscreen ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
SUN PROTECTION COMPACT FOUNDATION (REFILL),"Shiseido America, Inc.",SHISEIDO,Makeup,Foundations and Bases,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
SUN PROTECTION COMPACT FOUNDATION (REFILL),"Shiseido America, Inc.",SHISEIDO,Sun-Related ,Sunscreen ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
SUN PROTECTION COMPACT FOUNDATION (REFILL),"Shiseido America, Inc.",SHISEIDO,Makeup,Foundations and Bases,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
SUN PROTECTION COMPACT FOUNDATION (REFILL),"Shiseido America, Inc.",SHISEIDO,Sun-Related ,Sunscreen ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
SUN PROTECTION COMPACT FOUNDATION (REFILL),"Shiseido America, Inc.",SHISEIDO,Makeup,Foundations and Bases,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
SUN PROTECTION COMPACT FOUNDATION (REFILL),"Shiseido America, Inc.",SHISEIDO,Sun-Related ,Sunscreen ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
SUN PROTECTION COMPACT FOUNDATION (REFILL),"Shiseido America, Inc.",SHISEIDO,Makeup,Foundations and Bases,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
SUN PROTECTION COMPACT FOUNDATION (REFILL),"Shiseido America, Inc.",SHISEIDO,Sun-Related ,Sunscreen ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Eyebrow Pencil,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eyeliner/Eyebrow Pencils,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Eyebrow Pencil,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eyeliner/Eyebrow Pencils,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Eyebrow Pencil,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eyeliner/Eyebrow Pencils,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Eyeliner Pencil,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eyeliner/Eyebrow Pencils,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Eyeliner Pencil,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eyeliner/Eyebrow Pencils,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Eyeliner Pencil,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eyeliner/Eyebrow Pencils,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Foundations and Bases,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Sun-Related ,Sunscreen ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Foundations and Bases,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Sun-Related ,Sunscreen ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Foundations and Bases,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Sun-Related ,Sunscreen ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Foundations and Bases,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Sun-Related ,Sunscreen ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Foundations and Bases,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Sun-Related ,Sunscreen ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Foundations and Bases,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Sun-Related ,Sunscreen ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Foundations and Bases,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Sun-Related ,Sunscreen ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Foundations and Bases,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Sun-Related ,Sunscreen ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Foundations and Bases,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Sun-Related ,Sunscreen ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Foundations and Bases,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Sun-Related ,Sunscreen ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Foundations and Bases,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Sun-Related ,Sunscreen ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Foundations and Bases,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Sun-Related ,Sunscreen ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Foundations and Bases,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Hydro-liquid Compact (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Sun-Related ,Sunscreen ,Titanium dioxide,07-01-2010,01-01-2014,07-01-2010,1,1
Lip Gloss,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Lip Gloss/Shine,Titanium dioxide,07-01-2010,01-01-2014,07-06-2010,1,1
Lip Gloss,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Lip Gloss/Shine,Titanium dioxide,07-01-2010,01-01-2014,07-06-2010,1,1
SUN PROTECTION LIQUID FOUNDATION,"Shiseido America, Inc.",SHISEIDO,Makeup,Foundations and Bases,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
SUN PROTECTION LIQUID FOUNDATION,"Shiseido America, Inc.",SHISEIDO,Sun-Related ,Sunscreen ,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
SUN PROTECTION LIQUID FOUNDATION,"Shiseido America, Inc.",SHISEIDO,Makeup,Foundations and Bases,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
SUN PROTECTION LIQUID FOUNDATION,"Shiseido America, Inc.",SHISEIDO,Sun-Related ,Sunscreen ,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
SUN PROTECTION LIQUID FOUNDATION,"Shiseido America, Inc.",SHISEIDO,Makeup,Foundations and Bases,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
SUN PROTECTION LIQUID FOUNDATION,"Shiseido America, Inc.",SHISEIDO,Sun-Related ,Sunscreen ,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
SUN PROTECTION LIQUID FOUNDATION,"Shiseido America, Inc.",SHISEIDO,Makeup,Foundations and Bases,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
SUN PROTECTION LIQUID FOUNDATION,"Shiseido America, Inc.",SHISEIDO,Sun-Related ,Sunscreen ,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
SUN PROTECTION LIQUID FOUNDATION,"Shiseido America, Inc.",SHISEIDO,Makeup,Foundations and Bases,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
SUN PROTECTION LIQUID FOUNDATION,"Shiseido America, Inc.",SHISEIDO,Sun-Related ,Sunscreen ,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
SUN PROTECTION LIQUID FOUNDATION,"Shiseido America, Inc.",SHISEIDO,Makeup,Foundations and Bases,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
SUN PROTECTION LIQUID FOUNDATION,"Shiseido America, Inc.",SHISEIDO,Sun-Related ,Sunscreen ,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
SUN PROTECTION LIQUID FOUNDATION,"Shiseido America, Inc.",SHISEIDO,Makeup,Foundations and Bases,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
SUN PROTECTION LIQUID FOUNDATION,"Shiseido America, Inc.",SHISEIDO,Sun-Related ,Sunscreen ,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Multi-shade Enhancer (Refill),"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Face Powders,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
SUN PROTECTION STICK FOUNDATION,"Shiseido America, Inc.",SHISEIDO,Makeup,Foundations and Bases,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
SUN PROTECTION STICK FOUNDATION,"Shiseido America, Inc.",SHISEIDO,Sun-Related ,Sunscreen ,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
SUN PROTECTION STICK FOUNDATION,"Shiseido America, Inc.",SHISEIDO,Makeup,Foundations and Bases,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
SUN PROTECTION STICK FOUNDATION,"Shiseido America, Inc.",SHISEIDO,Sun-Related ,Sunscreen ,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
SUN PROTECTION STICK FOUNDATION,"Shiseido America, Inc.",SHISEIDO,Makeup,Foundations and Bases,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
SUN PROTECTION STICK FOUNDATION,"Shiseido America, Inc.",SHISEIDO,Sun-Related ,Sunscreen ,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Pressed Powder Refill,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Face Powders,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Pressed Powder Refill,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Face Powders,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Pressed Powder Refill,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Face Powders,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
ACCENTUATING CREAM EYELINER,"Shiseido America, Inc.",SHISEIDO THE MAKEUP,Makeup,Eyeliner/Eyebrow Pencils,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
ACCENTUATING CREAM EYELINER,"Shiseido America, Inc.",SHISEIDO THE MAKEUP,Makeup,Eyeliner/Eyebrow Pencils,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Shimmering Lipstick,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Shimmering Lipstick,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Shimmering Lipstick,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Shimmering Lipstick,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Shimmering Lipstick,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Shimmering Lipstick,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Shimmering Lipstick,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Shimmering Lipstick,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Silky Eye Shadow Duo,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eye Shadow,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Silky Eye Shadow Duo,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eye Shadow,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Silky Eye Shadow Duo,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eye Shadow,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Silky Eye Shadow Duo,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eye Shadow,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Silky Eye Shadow Duo,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eye Shadow,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Silky Eye Shadow Duo,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eye Shadow,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Silky Eye Shadow Duo,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eye Shadow,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Silky Eye Shadow Duo,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eye Shadow,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Silky Eye Shadow Duo,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eye Shadow,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Silky Eye Shadow Duo,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eye Shadow,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Silky Eye Shadow Duo,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eye Shadow,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Silky Eye Shadow Duo,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eye Shadow,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Silky Eye Shadow Duo,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eye Shadow,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Silky Eye Shadow Duo,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eye Shadow,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Silky Eye Shadow Quad,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eye Shadow,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Silky Eye Shadow Quad,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eye Shadow,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
Silky Eye Shadow Quad,"Shiseido Co., Ltd.",Shiseido The Makeup,Makeup,Eye Shadow,Titanium dioxide,07-06-2010,01-01-2014,07-06-2010,1,1
